"","X","Service.Request.Type","City.Department","Created.Date","Date","Time","Location","Latitude","Longitude","Latitude.Longitude","ZIP.Code","Police.Precinct","Neighborhood"
"899",1044903,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 09:14:26 PM","2025-04-25","09:14:26","1351 3RD AVE, SEATTLE, WA 98101",47.60822641,-122.33654275,"POINT (-122.33654275 47.60822641)","98101","WEST","CENTRAL BUSINESS DISTRICT"
"900",1044904,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 09:18:31 PM","2025-04-25","09:18:31","619 FEDERAL AVE E, SEATTLE, WA 98102",47.62491188,-122.31904202,"POINT (-122.31904202 47.62491188)","98102","EAST","BROADWAY"
"901",1044905,"General Inquiry - Public Utilities","SPU-Seattle Public Utilities","04/25/2025 07:55:27 PM","2025-04-25","07:55:27","900 HIAWATHA PL S WA 98144",47.59437211,-122.30882968,"POINT (-122.30882968 47.59437211)","98144","EAST","ATLANTIC"
"902",1044906,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 09:18:25 PM","2025-04-25","09:18:25","219 E ROANOKE ST, SEATTLE, WA 98102",47.64310806,-122.32541177,"POINT (-122.32541177 47.64310806)","98102","WEST","EASTLAKE"
"903",1044907,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 09:11:00 PM","2025-04-25","09:11:00","1333 3RD AVE, SEATTLE, WA 98101",47.6084251,-122.3371606,"POINT (-122.3371606 47.6084251)","98101","WEST","CENTRAL BUSINESS DISTRICT"
"904",1044908,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 08:07:52 PM","2025-04-25","08:07:52","3649 27TH AVE S, SEATTLE, WA 98144",47.57017464,-122.29778048,"POINT (-122.29778048 47.57017464)","98144","SOUTH","COLUMBIA CITY"
"905",1044909,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/25/2025 08:05:54 PM","2025-04-25","08:05:54","1641 N 115TH ST, SEATTLE, WA 98133",47.71222111,-122.33868554,"POINT (-122.33868554 47.71222111)","98133","NORTH","HALLER LAKE"
"906",1044910,"Streetlight Maintenance","SCL-Seattle City Light","04/25/2025 08:58:24 PM","2025-04-25","08:58:24","4676 CALIFORNIA AVE SW, SEATTLE, WA 98116",47.56131335,-122.38665628,"POINT (-122.38665628 47.56131335)","98116","SOUTHWEST","GENESEE"
"907",1044911,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/25/2025 09:44:38 PM","2025-04-25","09:44:38","7834 BEACON AVE S, SEATTLE, WA 98118",47.53215971,-122.28826802,"POINT (-122.28826802 47.53215971)","98118","SOUTH","SOUTH BEACON HILL"
"908",1044912,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 09:34:32 PM","2025-04-25","09:34:32","3603 INTERLAKE AVE N, SEATTLE, WA 98103",47.65055334,-122.34149454,"POINT (-122.34149454 47.65055334)","98103","NORTH","WALLINGFORD"
"909",1044913,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 09:08:20 PM","2025-04-25","09:08:20","7858 32ND AVE SW, SEATTLE, WA 98126",47.53228089,-122.37379764,"POINT (-122.37379764 47.53228089)","98126","SOUTHWEST","ROXHILL"
"910",1044914,"Streetlight Maintenance","SCL-Seattle City Light","04/25/2025 09:48:38 PM","2025-04-25","09:48:38","323 N 97TH ST, SEATTLE, WA 98103",47.69956556,-122.35466722,"POINT (-122.35466722 47.69956556)","98103","NORTH","GREENWOOD"
"911",1044915,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 10:14:50 PM","2025-04-25","10:14:50","2600 TAYLOR AVE, SEATTLE, WA 98121",47.61801243,-122.34639755,"POINT (-122.34639755 47.61801243)","98121","WEST","BELLTOWN"
"912",1044916,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 08:58:20 PM","2025-04-25","08:58:20","2840 FAIRVIEW AVE E, SEATTLE, WA 98102",47.64685417,-122.32580453,"POINT (-122.32580453 47.64685417)","98102","WEST","EASTLAKE"
"913",1044917,"Nightlife Noise Complaint","FAS-Finance and Administrative Services","04/25/2025 10:14:57 PM","2025-04-25","10:14:57","",NA,NA,"","","",""
"914",1044918,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 08:26:02 PM","2025-04-25","08:26:02","7311 15TH AVE NW, SEATTLE, WA 98117",47.68176496,-122.37711052,"POINT (-122.37711052 47.68176496)","98117","NORTH","LOYAL HEIGHTS"
"915",1044919,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/25/2025 10:14:55 PM","2025-04-25","10:14:55","6872 AURORA AVE N, SEATTLE, WA 98103",47.67900673,-122.34533135,"POINT (-122.34533135 47.67900673)","98103","NORTH","GREEN LAKE"
"916",1044920,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/25/2025 09:14:24 PM","2025-04-25","09:14:24","210 E LOUISA ST, SEATTLE, WA 98102",47.64211262,-122.3256228,"POINT (-122.3256228 47.64211262)","98102","WEST","EASTLAKE"
"917",1044921,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 09:36:32 PM","2025-04-25","09:36:32","1356 N 36TH ST, SEATTLE, WA 98103",47.65060957,-122.34193278,"POINT (-122.34193278 47.65060957)","98103","NORTH","WALLINGFORD"
"918",1044922,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 09:18:38 PM","2025-04-25","09:18:38","114 9TH AVE N, SEATTLE, WA 98109",47.61871063,-122.3397028,"POINT (-122.3397028 47.61871063)","98109","WEST","SOUTH LAKE UNION"
"919",1044923,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 09:06:24 PM","2025-04-25","09:06:24","315 COLUMBIA ST, SEATTLE, WA 98104",47.60419662,-122.33248443,"POINT (-122.33248443 47.60419662)","98104","WEST","CENTRAL BUSINESS DISTRICT"
"920",1044924,"Public Litter and Recycling Cans","SPU-Seattle Public Utilities","04/25/2025 10:16:51 PM","2025-04-25","10:16:51","4225 UNIVERSITY WAY NE, SEATTLE, WA 98105",47.65868302,-122.31331927,"POINT (-122.31331927 47.65868302)","98105","NORTH","UNIVERSITY DISTRICT"
"921",1044925,"Streetlight Maintenance","SCL-Seattle City Light","04/25/2025 09:56:42 PM","2025-04-25","09:56:42","2381 S DAWSON ST, SEATTLE, WA 98108",47.55603329,-122.30218765,"POINT (-122.30218765 47.55603329)","98108","SOUTH","MID-BEACON HILL"
"922",1044926,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 10:37:02 PM","2025-04-25","10:37:02","210 E MARTIN ST, SEATTLE, WA 98102",47.64995988,-122.32199219,"POINT (-122.32199219 47.64995988)","98102","EAST","PORTAGE BAY"
"923",1044927,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 09:54:45 PM","2025-04-25","09:54:45","8054 12TH AVE NW, SEATTLE, WA 98117",47.68724352,-122.37131955,"POINT (-122.37131955 47.68724352)","98117","NORTH","WHITTIER HEIGHTS"
"924",1044928,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 10:13:09 PM","2025-04-25","10:13:09","3256 W COMMODORE WAY, SEATTLE, WA 98199",47.66443383,-122.39802383,"POINT (-122.39802383 47.66443383)","98199","WEST","INTERBAY"
"925",1044929,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/25/2025 09:42:39 PM","2025-04-25","09:42:39","4270 S HENDERSON ST, SEATTLE, WA 98118",47.52329533,-122.27956704,"POINT (-122.27956704 47.52329533)","98118","SOUTH","SOUTH BEACON HILL"
"926",1044930,"Pothole","SDOT-Seattle Department of Transportation","04/25/2025 10:53:08 PM","2025-04-25","10:53:08","2100 WESTERN AVE, SEATTLE, WA 98121",47.61143883,-122.34482622,"POINT (-122.34482622 47.61143883)","98121","WEST","BELLTOWN"
"927",1044931,"Pothole","SDOT-Seattle Department of Transportation","04/25/2025 10:49:07 PM","2025-04-25","10:49:07","86 LENORA ST, SEATTLE, WA 98121",47.61157088,-122.34459531,"POINT (-122.34459531 47.61157088)","98121","WEST","BELLTOWN"
"928",1044932,"Streetlight Maintenance","SCL-Seattle City Light","04/25/2025 09:02:17 PM","2025-04-25","09:02:17","4586 CALIFORNIA AVE SW, SEATTLE, WA 98116",47.5621264,-122.38665502,"POINT (-122.38665502 47.5621264)","98116","SOUTHWEST","GENESEE"
"929",1044933,"Bicycle Facility Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 10:26:56 PM","2025-04-25","10:26:56","4503 11TH AVE NW, SEATTLE, WA 98107",47.66149228,-122.37089115,"POINT (-122.37089115 47.66149228)","98107","NORTH","WEST WOODLAND"
"930",1044934,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 11:03:13 PM","2025-04-25","11:03:13","5455 BALLARD AVE NW, SEATTLE, WA 98107",47.66813745,-122.38574604,"POINT (-122.38574604 47.66813745)","98107","NORTH","ADAMS"
"931",1044935,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 11:11:23 PM","2025-04-25","11:11:23","9508 15TH AVE NE, SEATTLE, WA 98115",47.69798252,-122.31175655,"POINT (-122.31175655 47.69798252)","98115","NORTH","MAPLE LEAF"
"932",1044936,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 10:53:09 PM","2025-04-25","10:53:09","3015 S NEVADA ST, SEATTLE, WA 98108",47.5645602,-122.29475819,"POINT (-122.29475819 47.5645602)","98108","SOUTH","COLUMBIA CITY"
"933",1044937,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 10:14:53 PM","2025-04-25","10:14:53","302 W GALER ST, SEATTLE, WA 98119",47.63240627,-122.36116095,"POINT (-122.36116095 47.63240627)","98119","WEST","WEST QUEEN ANNE"
"934",1044938,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 10:51:17 PM","2025-04-25","10:51:17","1217 SUMMIT AVE, SEATTLE, WA 98101",47.61177231,-122.32443777,"POINT (-122.32443777 47.61177231)","98101","EAST","FIRST HILL"
"935",1044939,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 11:07:15 PM","2025-04-25","11:07:15","5457 BALLARD AVE NW, SEATTLE, WA 98107",47.66815922,-122.38577786,"POINT (-122.38577786 47.66815922)","98107","NORTH","ADAMS"
"936",1044940,"Bicycle Facility Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 10:30:57 PM","2025-04-25","10:30:57","1462 NW 45TH ST, SEATTLE, WA 98107",47.66155713,-122.37518621,"POINT (-122.37518621 47.66155713)","98107","NORTH","WEST WOODLAND"
"937",1044941,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 11:09:16 PM","2025-04-25","11:09:16","14446 17TH AVE NE, SEATTLE, WA 98125",47.73343895,-122.30991928,"POINT (-122.30991928 47.73343895)","98125","NORTH","OLYMPIC HILLS"
"938",1044942,"Lost a Pet","FAS-Finance and Administrative Services","04/25/2025 11:33:28 PM","2025-04-25","11:33:28","219 JAMES ST, SEATTLE, WA 98104",47.60249042,-122.33155406,"POINT (-122.33155406 47.60249042)","98104","WEST","PIONEER SQUARE"
"939",1044943,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 11:29:27 PM","2025-04-25","11:29:27","1514 E HOWELL ST, SEATTLE, WA 98122",47.617919,-122.31180988,"POINT (-122.31180988 47.617919)","98122","EAST","STEVENS"
"940",1044944,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 11:35:36 PM","2025-04-25","11:35:36","1514 E HOWELL ST, SEATTLE, WA 98122",47.617919,-122.31180988,"POINT (-122.31180988 47.617919)","98122","EAST","STEVENS"
"941",1044945,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 11:03:19 PM","2025-04-25","11:03:19","1510 RAINIER AVE S, SEATTLE, WA 98144",47.5897637,-122.30549742,"POINT (-122.30549742 47.5897637)","98144","SOUTH","ATLANTIC"
"942",1044946,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 11:45:03 PM","2025-04-25","11:45:03","3797 CALIFORNIA AVE SW, SEATTLE, WA 98116",47.57022112,-122.38688859,"POINT (-122.38688859 47.57022112)","98116","SOUTHWEST","NORTH ADMIRAL"
"943",1044947,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 11:35:27 PM","2025-04-25","11:35:27","119 HARVARD AVE E, SEATTLE, WA 98102",47.61931937,-122.32257219,"POINT (-122.32257219 47.61931937)","98102","EAST","BROADWAY"
"944",1044948,"Animal Noise","FAS-Finance and Administrative Services","04/25/2025 11:39:29 PM","2025-04-25","11:39:29","412 11TH AVE 5, SEATTLE, WA 98122",47.60573093,-122.31781779,"POINT (-122.31781779 47.60573093)","98122","EAST","YESLER TERRACE"
"945",1042954,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 01:03:11 AM","2025-04-24","01:03:11","8992 22ND AVE SW, SEATTLE, WA 98106",47.52292111,-122.36171961,"POINT (-122.36171961 47.52292111)","98106","SOUTHWEST","SOUTH DELRIDGE"
"946",1042958,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 12:16:52 AM","2025-04-24","12:16:52","4844 LEARY AVE NW, SEATTLE, WA 98107",47.6641402,-122.37898865,"POINT (-122.37898865 47.6641402)","98107","NORTH","ADAMS"
"947",1042959,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 12:28:58 AM","2025-04-24","12:28:58","6225 WOODLAND PL N, SEATTLE, WA 98103",47.67442869,-122.34801833,"POINT (-122.34801833 47.67442869)","98103","NORTH","PHINNEY RIDGE"
"948",1042961,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 12:49:08 AM","2025-04-24","12:49:08","1746 16TH AVE, SEATTLE, WA 98122",47.61699377,-122.31132903,"POINT (-122.31132903 47.61699377)","98122","EAST","STEVENS"
"949",1042962,"Lost a Pet","FAS-Finance and Administrative Services","04/24/2025 12:59:12 AM","2025-04-24","12:59:12","175 21ST AVE, SEATTLE, WA 98122",47.60327427,-122.30530272,"POINT (-122.30530272 47.60327427)","98122","EAST","MINOR"
"950",1042963,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 04:08:39 AM","2025-04-24","04:08:39","1472 S LANDER ST, SEATTLE, WA 98144",47.57955808,-122.31373348,"POINT (-122.31373348 47.57955808)","98144","SOUTH","NORTH BEACON HILL"
"951",1042964,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 12:24:54 AM","2025-04-24","12:24:54","8256 WALLINGFORD AVE N, SEATTLE, WA 98103",47.6903541,-122.33615316,"POINT (-122.33615316 47.6903541)","98103","NORTH","GREEN LAKE"
"952",1042965,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 12:16:50 AM","2025-04-24","12:16:50","4127 21ST AVE SW, SEATTLE, WA 98106",47.5664441,-122.36024127,"POINT (-122.36024127 47.5664441)","98106","SOUTHWEST","NORTH DELRIDGE"
"953",1042966,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 05:59:28 AM","2025-04-24","05:59:28","5200 BEACON AVE S, SEATTLE, WA 98108",47.55553567,-122.30279102,"POINT (-122.30279102 47.55553567)","98108","SOUTH","MID-BEACON HILL"
"954",1042967,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 12:59:14 AM","2025-04-24","12:59:14","1430 NE 135TH ST, SEATTLE, WA 98125",47.72673636,-122.31327663,"POINT (-122.31327663 47.72673636)","98125","NORTH","PINEHURST"
"955",1042968,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 04:59:01 AM","2025-04-24","04:59:01","7063 18TH AVE SW, SEATTLE, WA 98106",47.53947751,-122.35737425,"POINT (-122.35737425 47.53947751)","98106","SOUTHWEST","RIVERVIEW"
"956",1042969,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/24/2025 01:01:10 AM","2025-04-24","01:01:10","6396 ELLIS AVE S, SEATTLE, WA 98108",47.5454848,-122.31830964,"POINT (-122.31830964 47.5454848)","98108","SOUTH","GEORGETOWN"
"957",1042970,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 06:11:34 AM","2025-04-24","06:11:34","9011 FAUNTLEROY WAY SW, SEATTLE, WA 98136",47.52333429,-122.39383816,"POINT (-122.39383816 47.52333429)","98136","SOUTHWEST","FAUNTLEROY"
"958",1042971,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/24/2025 05:16:00 AM","2025-04-24","05:16:00","12034 GREENWOOD AVE N, SEATTLE, WA 98133",47.71701594,-122.3551804,"POINT (-122.3551804 47.71701594)","98133","NORTH","BITTER LAKE"
"959",1042972,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 12:30:57 AM","2025-04-24","12:30:57","8501 1ST AVE NW, SEATTLE, WA 98117",47.69084508,-122.35832403,"POINT (-122.35832403 47.69084508)","98117","NORTH","GREENWOOD"
"960",1042973,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 06:11:32 AM","2025-04-24","06:11:32","2597 S MORGAN ST, SEATTLE, WA 98108",47.54449864,-122.30001873,"POINT (-122.30001873 47.54449864)","98108","SOUTH","MID-BEACON HILL"
"961",1042974,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 05:43:19 AM","2025-04-24","05:43:19","581 9TH AVE, SEATTLE, WA 98104",47.60537598,-122.32472881,"POINT (-122.32472881 47.60537598)","98104","EAST","YESLER TERRACE"
"962",1042975,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 05:15:06 AM","2025-04-24","05:15:06","4544 7TH AVE NE, SEATTLE, WA 98105",47.66239794,-122.32037551,"POINT (-122.32037551 47.66239794)","98105","NORTH","UNIVERSITY DISTRICT"
"963",1042976,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 06:01:30 AM","2025-04-24","06:01:30","2349 S BENNETT ST, SEATTLE, WA 98108",47.55521875,-122.30303434,"POINT (-122.30303434 47.55521875)","98108","SOUTH","MID-BEACON HILL"
"964",1042977,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/24/2025 06:15:34 AM","2025-04-24","06:15:34","6655 30TH AVE S, SEATTLE, WA 98108",47.54303314,-122.29376801,"POINT (-122.29376801 47.54303314)","98108","SOUTH","HOLLY PARK"
"965",1042978,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 06:01:27 AM","2025-04-24","06:01:27","2349 S BENNETT ST, SEATTLE, WA 98108",47.55521875,-122.30303434,"POINT (-122.30303434 47.55521875)","98108","SOUTH","MID-BEACON HILL"
"966",1042979,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 06:03:28 AM","2025-04-24","06:03:28","2353 S BRANDON ST, SEATTLE, WA 98108",47.55368548,-122.30247974,"POINT (-122.30247974 47.55368548)","98108","SOUTH","MID-BEACON HILL"
"967",1042980,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/24/2025 06:13:35 AM","2025-04-24","06:13:35","50 W REPUBLICAN ST, SEATTLE, WA 98119",47.62336134,-122.35737237,"POINT (-122.35737237 47.62336134)","98119","WEST","LOWER QUEEN ANNE"
"968",1042981,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/24/2025 06:13:33 AM","2025-04-24","06:13:33","818 S HOMER ST, SEATTLE, WA 98108",47.55083948,-122.32143531,"POINT (-122.32143531 47.55083948)","98108","SOUTH","GEORGETOWN"
"969",1042982,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 06:01:33 AM","2025-04-24","06:01:33","2351 S BENNETT ST, SEATTLE, WA 98108",47.55484866,-122.30289128,"POINT (-122.30289128 47.55484866)","98108","SOUTH","MID-BEACON HILL"
"970",1042983,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/24/2025 06:15:36 AM","2025-04-24","06:15:36","860 S HOMER ST, SEATTLE, WA 98108",47.55060906,-122.32093138,"POINT (-122.32093138 47.55060906)","98108","SOUTH","GEORGETOWN"
"971",1042984,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 06:31:41 AM","2025-04-24","06:31:41","1822 11TH AVE, SEATTLE, WA 98122",47.61819829,-122.3179935,"POINT (-122.3179935 47.61819829)","98122","EAST","BROADWAY"
"972",1042985,"Pothole","SDOT-Seattle Department of Transportation","04/24/2025 06:01:36 AM","2025-04-24","06:01:36","5310 BEACON AVE S, SEATTLE, WA 98108",47.55448417,-122.30248366,"POINT (-122.30248366 47.55448417)","98108","SOUTH","MID-BEACON HILL"
"973",1042986,"Graffiti","SPU-Seattle Public Utilities","04/24/2025 06:09:36 AM","2025-04-24","06:09:36","494 1ST AVE N, SEATTLE, WA 98109",47.62323171,-122.3552933,"POINT (-122.3552933 47.62323171)","98109","WEST","LOWER QUEEN ANNE"
"974",1042987,"Parking Enforcement","SPD-Seattle Police Department","04/24/2025 06:17:35 AM","2025-04-24","06:17:35","4451 MIDVALE AVE N, SEATTLE, WA 98103",47.66088931,-122.34404873,"POINT (-122.34404873 47.66088931)","98103","NORTH","FREMONT"
"975",1042988,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 06:09:39 AM","2025-04-24","06:09:39","9270 2ND AVE SW, SEATTLE, WA 98106",47.51962217,-122.33628222,"POINT (-122.33628222 47.51962217)","98106","SOUTHWEST","HIGHLAND PARK"
"976",1042989,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 06:27:42 AM","2025-04-24","06:27:42","1843 E YESLER WAY, SEATTLE, WA 98122",47.60114083,-122.30793068,"POINT (-122.30793068 47.60114083)","98122","EAST","ATLANTIC"
"977",1042990,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/24/2025 06:04:38 AM","2025-04-24","06:04:38","8112 SAND POINT WAY NE, SEATTLE, WA 98115",47.68833761,-122.26575064,"POINT (-122.26575064 47.68833761)","98115","NORTH","SAND POINT"
"978",1042991,"Unauthorized Encampment","SEA-City of Seattle","04/24/2025 06:37:46 AM","2025-04-24","06:37:46","1676 NAGLE PL, SEATTLE, WA 98122",47.61615222,-122.31990907,"POINT (-122.31990907 47.61615222)","98122","EAST","BROADWAY"
